transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id,simulation_segment
txn_77e81ee782e7,2026-08-17T15:59:52.200000+00:00,2.59,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_76d8c832f556,203.0.113.15,IN,IN,marketplace,debit_card,declined,0.2369,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_dc71bd4c6a02,2026-08-17T16:05:15+00:00,7.37,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_76d8c832f556,203.0.113.16,GB,GB,gift_cards,credit_card,soft_decline,0.593,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_a301b03e9ef8,2026-08-17T16:05:36.600000+00:00,5.86,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_53d601e997fe,sess_76d8c832f556,203.0.113.17,DE,DE,travel,debit_card,declined,0.1867,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_667c986f844f,2026-08-17T16:06:23.400000+00:00,0.85,GBP,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_db83fc0d37d1,203.0.113.18,SG,SG,financial_services,credit_card,approved,0.3697,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_da5fbeaa64be,2026-08-17T16:07:56.400000+00:00,3.42,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_db83fc0d37d1,203.0.113.19,SG,SG,marketplace,credit_card,declined,0.5935,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_8c269c9a8edc,2026-08-17T16:08:21.600000+00:00,1.22,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_db83fc0d37d1,203.0.113.20,GB,GB,financial_services,credit_card,declined,0.3215,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_f0001963c2b3,2026-08-17T16:16:01.800000+00:00,4.78,SGD,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_75ba882e616e,sess_d14c33b522eb,203.0.113.21,SG,SG,travel,credit_card,approved,0.4216,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_1e54ffc59f2d,2026-08-17T16:17:59.400000+00:00,3.7,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_d14c33b522eb,203.0.113.22,AE,AE,retail,debit_card,declined,0.3824,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_b7c6dc881de8,2026-08-17T16:20:13.800000+00:00,2.95,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_d14c33b522eb,203.0.113.23,SG,SG,digital_goods,credit_card,declined,0.442,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5e02f556dcd4,2026-08-17T16:21:48.600000+00:00,6.18,SGD,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_48862e1c2358,203.0.113.24,GB,GB,financial_services,debit_card,approved,0.3609,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_de7d246eab09,2026-08-17T16:24:57+00:00,2.31,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_cda936a43909,sess_48862e1c2358,203.0.113.25,SG,SG,marketplace,debit_card,soft_decline,0.7438,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_21b19bb0c7ee,2026-08-17T16:26:16.200000+00:00,5.6,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_48862e1c2358,203.0.113.26,DE,DE,marketplace,debit_card,soft_decline,0.1116,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_60c9f74089a9,2026-08-17T16:32:08.400000+00:00,1.28,SGD,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_892e304dd6a5,203.0.113.27,AE,AE,travel,credit_card,approved,0.4689,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_f3f10fe2305d,2026-08-17T16:39:54.600000+00:00,2.04,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_892e304dd6a5,203.0.113.28,IN,IN,financial_services,debit_card,soft_decline,0.4441,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_4c8b22117ce2,2026-08-17T16:41:19.200000+00:00,4.67,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_55a2a38cea2b,sess_892e304dd6a5,203.0.113.29,AE,AE,travel,debit_card,soft_decline,0.7093,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_1a1cfdce3f58,2026-08-17T16:47:05.400000+00:00,5.78,GBP,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_1e30f3638a87,203.0.113.30,IN,IN,financial_services,credit_card,approved,0.3429,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5333fe7f7cbf,2026-08-17T16:47:53.400000+00:00,7.99,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_1e30f3638a87,203.0.113.31,SG,SG,electronics,credit_card,declined,0.5481,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_58b7f8ef9f5c,2026-08-17T16:48:33+00:00,5.72,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_1e30f3638a87,203.0.113.32,AE,AE,retail,debit_card,soft_decline,0.314,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_0a4ad1109d56,2026-08-17T16:48:44.400000+00:00,0.53,GBP,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_2809d93f1f86,sess_87c8d9c672c4,203.0.113.33,US,US,digital_goods,credit_card,approved,0.6207,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_ab34f16e7bc3,2026-08-17T16:49:23.400000+00:00,3.72,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_87c8d9c672c4,203.0.113.34,IN,IN,financial_services,credit_card,declined,0.4057,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_45a88bb4eb18,2026-08-17T16:52:52.800000+00:00,7.74,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_87c8d9c672c4,203.0.113.35,GB,GB,retail,debit_card,soft_decline,0.4392,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_9cea4a51b0b6,2026-08-17T16:53:24+00:00,2.55,GBP,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_e4df1b1ebc58,203.0.113.36,SG,SG,digital_goods,debit_card,approved,0.5403,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_4fb68a627843,2026-08-17T16:56:57.600000+00:00,5.14,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_87feaa1e82dd,sess_e4df1b1ebc58,203.0.113.37,DE,US,marketplace,credit_card,declined,0.2217,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_400136ad5806,2026-08-17T16:59:51+00:00,5.11,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_e4df1b1ebc58,203.0.113.38,GB,GB,electronics,debit_card,declined,0.3701,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_f10bfc017859,2026-08-17T17:03:52.800000+00:00,1.01,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_29921400ff2d,203.0.113.39,AE,AE,marketplace,credit_card,approved,0.3508,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_98b6e5585a44,2026-08-17T17:05:54.600000+00:00,0.77,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_29921400ff2d,203.0.113.40,GB,GB,retail,credit_card,soft_decline,0.6541,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_4cf2a69bf26b,2026-08-17T17:11:13.200000+00:00,4.67,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_bcacb3207122,sess_29921400ff2d,203.0.113.41,GB,GB,retail,credit_card,soft_decline,0.3136,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_9c5662db85c5,2026-08-17T17:11:43.200000+00:00,4.96,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_96bf89afccae,203.0.113.42,GB,AE,marketplace,credit_card,approved,0.3294,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_f80b1d1d40d5,2026-08-17T17:11:58.800000+00:00,7.28,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_96bf89afccae,203.0.113.43,IN,IN,marketplace,debit_card,soft_decline,0.447,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_61964745d167,2026-08-17T17:19:36.600000+00:00,3.51,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_96bf89afccae,203.0.113.44,IN,IN,marketplace,credit_card,declined,0.3457,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_1e6b15d9e87c,2026-08-17T17:26:17.400000+00:00,1.83,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_a2da2ab20798,sess_af365d73d861,203.0.113.45,DE,DE,financial_services,debit_card,approved,0.296,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_263009c122bc,2026-08-17T17:26:55.800000+00:00,3.58,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_af365d73d861,203.0.113.46,US,US,travel,credit_card,soft_decline,0.2875,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_d763a98ba73b,2026-08-17T17:32:34.800000+00:00,2.47,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_af365d73d861,203.0.113.47,US,US,financial_services,credit_card,declined,0.5537,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_ea00ab524ce9,2026-08-17T17:33:58.800000+00:00,2.82,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_7138bf17c377,203.0.113.48,GB,GB,travel,credit_card,approved,0.6504,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_1fe1ecf70fd5,2026-08-17T17:34:02.400000+00:00,4.42,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_14e275eeec1c,sess_7138bf17c377,203.0.113.49,IN,IN,digital_goods,credit_card,declined,0.4912,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_a9d5273ffd31,2026-08-17T17:34:54+00:00,2.44,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_7138bf17c377,203.0.113.50,US,US,digital_goods,debit_card,soft_decline,0.4811,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_9b8faa790f55,2026-08-17T17:35:53.400000+00:00,5.05,INR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_329a6cc10ee5,203.0.113.51,SG,SG,retail,credit_card,approved,0.5212,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_aaea471cf2a9,2026-08-17T17:41:42+00:00,1.11,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_329a6cc10ee5,203.0.113.52,AE,AE,financial_services,debit_card,soft_decline,0.4608,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_228d98cd3741,2026-08-17T17:47:09+00:00,4.89,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_fa72a90c490d,sess_329a6cc10ee5,203.0.113.53,AE,AE,retail,debit_card,declined,0.2923,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_d36bfb6ffea2,2026-08-17T17:49:01.200000+00:00,7.37,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_f89905a39774,203.0.113.54,GB,GB,retail,debit_card,approved,0.4869,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_373e7540ad93,2026-08-17T17:50:03.600000+00:00,3.23,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_f89905a39774,203.0.113.55,AE,AE,digital_goods,credit_card,declined,0.2043,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_b805882a780c,2026-08-17T17:54:02.400000+00:00,7.47,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_f89905a39774,203.0.113.56,AE,US,marketplace,debit_card,declined,0.6225,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5d53b2c04835,2026-08-17T17:54:55.200000+00:00,0.7,INR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_ac520f2dc64d,sess_a5a316d12b5b,203.0.113.57,SG,SG,electronics,credit_card,approved,0.3061,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_4f53b052b82a,2026-08-17T17:57:56.400000+00:00,4.13,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_a5a316d12b5b,203.0.113.58,US,US,marketplace,credit_card,declined,0.5002,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_dd4639bcd3f2,2026-08-17T17:58:34.200000+00:00,7.47,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_a5a316d12b5b,203.0.113.59,AE,AE,digital_goods,debit_card,declined,0.4646,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_2f5340aec30e,2026-08-17T18:16:35.400000+00:00,4.87,INR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_4be49694e0a2,203.0.113.60,IN,IN,marketplace,credit_card,approved,0.5577,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_22bf3374a178,2026-08-17T18:24:55.200000+00:00,2.06,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_d3fce6442cc3,sess_4be49694e0a2,203.0.113.61,AE,AE,electronics,credit_card,soft_decline,0.3928,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5b8fb905d717,2026-08-17T18:31:56.400000+00:00,3.29,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_4be49694e0a2,203.0.113.62,US,US,financial_services,credit_card,soft_decline,0.2386,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5d12e218cbde,2026-08-17T18:33:47.400000+00:00,5.49,SGD,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_a49cdd74cb1e,203.0.113.63,AE,AE,digital_goods,debit_card,approved,0.4786,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_599a3c96dccf,2026-08-17T18:38:55.800000+00:00,1.5,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_a49cdd74cb1e,203.0.113.64,GB,GB,gift_cards,debit_card,declined,0.6344,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_c687b20eefd8,2026-08-17T18:39:48+00:00,0.57,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_bf22c0ec908a,sess_a49cdd74cb1e,203.0.113.65,US,US,marketplace,credit_card,soft_decline,0.3063,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_3a8d6ddaf58c,2026-08-17T18:41:40.200000+00:00,5.89,USD,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_dc2bd9c28438,203.0.113.66,SG,SG,retail,debit_card,approved,0.3281,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_ac3b66ee1f9c,2026-08-17T18:42:28.200000+00:00,1.5,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_dc2bd9c28438,203.0.113.67,DE,IN,travel,credit_card,soft_decline,0.6024,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_1351622e2d56,2026-08-17T18:49:11.400000+00:00,2.39,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_dc2bd9c28438,203.0.113.68,GB,GB,marketplace,debit_card,declined,0.4493,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5ea293a3e226,2026-08-17T18:51:52.200000+00:00,4.17,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_423f90302da4,sess_f2b9cf04c586,203.0.113.69,AE,AE,gift_cards,debit_card,approved,0.3395,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_986810699400,2026-08-17T19:05:34.200000+00:00,4.39,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_f2b9cf04c586,203.0.113.70,IN,IN,retail,credit_card,soft_decline,0.366,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_bf5d561206e1,2026-08-17T19:15:37.200000+00:00,4.49,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_f2b9cf04c586,203.0.113.71,US,US,marketplace,credit_card,declined,0.4635,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_629f5e9a74b1,2026-08-17T19:16:43.800000+00:00,1.88,EUR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_bb2ba1a3a3d4,203.0.113.72,DE,DE,gift_cards,credit_card,approved,0.5599,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_4fe8822039f6,2026-08-17T19:17:24+00:00,2.02,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_c57bed9b29a3,sess_bb2ba1a3a3d4,203.0.113.73,SG,SG,gift_cards,credit_card,declined,0.3202,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_b87ed1aaa64c,2026-08-17T19:19:13.200000+00:00,5.3,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_bb2ba1a3a3d4,203.0.113.74,GB,GB,digital_goods,credit_card,declined,0.4199,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_9c205217962d,2026-08-17T19:20:07.200000+00:00,6.98,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_53dd7ebbede0,203.0.113.75,AE,AE,electronics,credit_card,declined,0.3877,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_e793315f6c1e,2026-08-17T19:21:24+00:00,1.79,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_53dd7ebbede0,203.0.113.76,DE,DE,financial_services,debit_card,declined,0.08,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_e58b75399ed8,2026-08-17T19:23:09+00:00,2.47,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_70c37d3f0135,sess_53dd7ebbede0,203.0.113.77,US,US,marketplace,credit_card,declined,0.5514,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_3f76fe51c10f,2026-08-17T19:33:03.600000+00:00,4.38,USD,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_39f795239018,203.0.113.78,AE,AE,electronics,credit_card,approved,0.3954,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_5e2f54241a3f,2026-08-17T19:41:11.400000+00:00,0.74,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_39f795239018,203.0.113.79,IN,IN,marketplace,credit_card,declined,0.6927,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_3ec88273435c,2026-08-17T19:42:45+00:00,2.87,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_39f795239018,203.0.113.80,SG,SG,travel,credit_card,soft_decline,0.4234,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_2dc86465f294,2026-08-17T19:42:57.600000+00:00,6.17,INR,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_70ad51b9c95b,sess_1c5c8d5201b6,203.0.113.81,IN,SG,travel,credit_card,approved,0.3899,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_d04c1c4a53f3,2026-08-17T19:50:18.600000+00:00,1.79,EUR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_1c5c8d5201b6,203.0.113.82,IN,IN,retail,credit_card,declined,0.3337,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_6e94d5107b75,2026-08-17T19:53:28.200000+00:00,7.07,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_1c5c8d5201b6,203.0.113.83,US,US,travel,credit_card,declined,0.3676,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_43d107715380,2026-08-17T19:53:46.800000+00:00,1.83,GBP,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_3f9c70599ba0,203.0.113.84,DE,GB,electronics,debit_card,approved,0.4781,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_6cae591a1f2a,2026-08-17T19:58:25.800000+00:00,3.27,GBP,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_84e9163fd2f6,sess_3f9c70599ba0,203.0.113.85,DE,DE,digital_goods,credit_card,declined,0.5277,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_7de568582f22,2026-08-17T20:01:24+00:00,7.64,SGD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_3f9c70599ba0,203.0.113.86,DE,DE,marketplace,credit_card,soft_decline,0.5614,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_49793496dd34,2026-08-17T20:02:00+00:00,6.1,GBP,api,card,purchase,approved,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_2525cc937d8d,203.0.113.87,GB,GB,retail,credit_card,approved,0.6054,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_788d9ad6ba16,2026-08-17T20:02:46.200000+00:00,2.45,INR,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_59833ea355e4,sess_2525cc937d8d,203.0.113.88,IN,IN,financial_services,debit_card,declined,0.359,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
txn_a3ce7f47c14b,2026-08-17T20:03:33.600000+00:00,6.38,USD,api,card,purchase,declined,cust_3591a18c5363,merch_bc41d3425eca,dev_4a0e170d83ac,sess_2525cc937d8d,203.0.113.89,US,GB,retail,credit_card,soft_decline,0.4395,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_0426d1a6b640,overt_fraud
