transaction_id,event_time,amount,currency,channel,rail,transaction_type,status,customer_id,merchant_id,device_id,session_id,ip_address,billing_country,shipping_country,merchant_category,payment_method_type,auth_result,risk_score,label,attack_id,attack_bucket,attack_subtype,scenario_id,simulation_segment
txn_84a8fdaea35e,2026-08-17T13:33:42+00:00,5.09,INR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_e42ded8ecaec,sess_df985339fbc1,203.0.113.162,SG,US,marketplace,credit_card,approved,0.6032,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_2f2d06dccdf3,2026-08-17T13:38:56.400000+00:00,2.32,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_df985339fbc1,203.0.113.163,DE,DE,travel,debit_card,declined,0.5717,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_3ab861833a50,2026-08-17T13:42:37.800000+00:00,7.52,SGD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_df985339fbc1,203.0.113.164,AE,AE,digital_goods,debit_card,declined,0.422,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_1badb007ef00,2026-08-17T13:43:57.600000+00:00,5.87,SGD,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_ae31d0b21ee8,203.0.113.165,US,GB,electronics,credit_card,approved,0.3092,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_f775663d02a1,2026-08-17T13:44:54+00:00,7.21,INR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_a1fd3469005f,sess_ae31d0b21ee8,203.0.113.166,GB,GB,gift_cards,debit_card,declined,0.1468,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_24730dbca0ed,2026-08-17T13:48:28.200000+00:00,6.2,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_ae31d0b21ee8,203.0.113.167,US,US,electronics,credit_card,soft_decline,0.3811,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_b7a233f0e2ee,2026-08-17T13:52:16.800000+00:00,2.91,INR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_0ffe67667965,203.0.113.168,AE,AE,travel,credit_card,approved,0.1415,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_d12a7e7677a2,2026-08-17T13:52:30.600000+00:00,6.51,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_0ffe67667965,203.0.113.169,DE,IN,travel,credit_card,declined,0.4949,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_a4e8a0da3940,2026-08-17T13:56:40.800000+00:00,1.34,GBP,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_293524c2222d,sess_0ffe67667965,203.0.113.170,SG,SG,retail,credit_card,soft_decline,0.3482,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_1536426646b5,2026-08-17T13:57:46.800000+00:00,3.04,USD,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_8b9691eb49e1,203.0.113.171,SG,SG,financial_services,debit_card,approved,0.5412,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_5c1791245e2f,2026-08-17T14:00:28.800000+00:00,6.16,SGD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_8b9691eb49e1,203.0.113.172,GB,GB,gift_cards,credit_card,soft_decline,0.4775,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_73ef9e4ce89b,2026-08-17T14:03:45+00:00,0.65,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_8b9691eb49e1,203.0.113.173,GB,GB,travel,credit_card,declined,0.584,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_499d3fa675e3,2026-08-17T14:04:43.200000+00:00,7.44,INR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_7b64b2f5577f,sess_ca55ceb10995,203.0.113.174,AE,AE,marketplace,debit_card,approved,0.3661,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_6fdd9a55695f,2026-08-17T14:06:43.800000+00:00,7.57,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_ca55ceb10995,203.0.113.175,AE,AE,financial_services,debit_card,soft_decline,0.2892,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_2a32d6fe53d3,2026-08-17T14:11:38.400000+00:00,1.86,GBP,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_ca55ceb10995,203.0.113.176,GB,GB,digital_goods,debit_card,declined,0.5279,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_7ea4cc21f0b8,2026-08-17T14:24:20.400000+00:00,4.19,INR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_66715160e00e,203.0.113.177,GB,GB,marketplace,credit_card,approved,0.3752,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_1665f626328c,2026-08-17T14:24:30.600000+00:00,7.67,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_8ba4f55e83aa,sess_66715160e00e,203.0.113.178,DE,DE,financial_services,credit_card,declined,0.2292,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_aae7742b9a07,2026-08-17T14:30:04.800000+00:00,5.66,INR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_66715160e00e,203.0.113.179,DE,DE,marketplace,credit_card,soft_decline,0.2008,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_03d403d4c83e,2026-08-17T14:35:41.400000+00:00,3.25,GBP,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_9e9249340390,203.0.113.180,DE,DE,financial_services,credit_card,approved,0.4018,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_32c324057981,2026-08-17T14:38:15+00:00,7.58,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_9e9249340390,203.0.113.181,GB,GB,gift_cards,credit_card,soft_decline,0.3099,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_599e1f1c48e2,2026-08-17T14:39:40.800000+00:00,1.49,SGD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_4c4c3cb45769,sess_9e9249340390,203.0.113.182,DE,DE,electronics,debit_card,soft_decline,0.299,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_a48452f387ea,2026-08-17T14:41:04.800000+00:00,7.94,SGD,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_cb22aceec504,203.0.113.183,AE,AE,marketplace,credit_card,approved,0.5829,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_7a6fda715847,2026-08-17T14:46:10.200000+00:00,4.58,GBP,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_cb22aceec504,203.0.113.184,GB,GB,digital_goods,debit_card,declined,0.2197,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_abc8adb37289,2026-08-17T14:46:48.600000+00:00,2.41,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_cb22aceec504,203.0.113.185,IN,IN,retail,credit_card,soft_decline,0.5334,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_33dcf8a03955,2026-08-17T14:49:26.400000+00:00,6.76,USD,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_d2c345c35dda,sess_15c0127bf06f,203.0.113.186,GB,GB,financial_services,credit_card,approved,0.2239,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_f39ee6859480,2026-08-17T14:54:09.600000+00:00,1.75,SGD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_15c0127bf06f,203.0.113.187,IN,IN,gift_cards,credit_card,soft_decline,0.3447,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_097228990f59,2026-08-17T14:58:39.600000+00:00,1.09,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_15c0127bf06f,203.0.113.188,SG,SG,digital_goods,debit_card,soft_decline,0.473,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_cdb74eac1b0e,2026-08-17T14:59:03.600000+00:00,0.56,INR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_ca08ae28a345,203.0.113.189,IN,IN,digital_goods,debit_card,approved,0.316,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_adfd0454b36d,2026-08-17T15:01:28.200000+00:00,2.39,SGD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_203ee1809b13,sess_ca08ae28a345,203.0.113.190,DE,DE,retail,credit_card,soft_decline,0.5117,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_70c21c368d48,2026-08-17T15:02:33+00:00,4.2,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_ca08ae28a345,203.0.113.191,IN,IN,electronics,credit_card,declined,0.4431,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_9d51c331a5df,2026-08-17T15:02:54.600000+00:00,1.51,SGD,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_745bac434e8b,203.0.113.192,SG,SG,digital_goods,debit_card,approved,0.4738,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_21b47cae37cc,2026-08-17T15:09:55.200000+00:00,4.26,INR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_745bac434e8b,203.0.113.193,DE,DE,electronics,credit_card,soft_decline,0.3729,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_5900533f8c65,2026-08-17T15:18:19.200000+00:00,1.0,INR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_6902fd9360a4,sess_745bac434e8b,203.0.113.194,SG,SG,financial_services,credit_card,declined,0.5904,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_0a14a9ab0ca0,2026-08-17T15:20:52.800000+00:00,7.09,EUR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_4dee8f2a45a8,203.0.113.195,SG,SG,financial_services,debit_card,approved,0.3038,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_44ffe969e048,2026-08-17T15:27:06+00:00,3.09,GBP,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_4dee8f2a45a8,203.0.113.196,DE,DE,financial_services,credit_card,soft_decline,0.27,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_b46571051b40,2026-08-17T15:28:48+00:00,0.9,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_4dee8f2a45a8,203.0.113.197,AE,AE,marketplace,debit_card,soft_decline,0.3747,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_9fae2d015b8e,2026-08-17T15:31:36.600000+00:00,6.13,GBP,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_68e85da37f7e,sess_108b824cd38a,203.0.113.198,US,US,retail,credit_card,approved,0.8148,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_f272d51c2825,2026-08-17T15:33:31.800000+00:00,5.08,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_108b824cd38a,203.0.113.199,US,US,travel,debit_card,declined,0.2636,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_4143d062334e,2026-08-17T15:34:10.200000+00:00,4.36,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_108b824cd38a,203.0.113.200,SG,SG,retail,credit_card,declined,0.0948,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_ddb684a8b2e7,2026-08-17T15:36:41.400000+00:00,1.47,EUR,api,card,purchase,approved,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_be7bf46530f0,203.0.113.201,IN,IN,digital_goods,credit_card,approved,0.416,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_7c0628eb3a02,2026-08-17T15:38:16.200000+00:00,1.22,EUR,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_0388b120b492,sess_be7bf46530f0,203.0.113.202,GB,GB,gift_cards,debit_card,declined,0.4245,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_4b5fb1decdf4,2026-08-17T15:40:34.200000+00:00,7.55,USD,api,card,purchase,declined,cust_eac2b4684735,merch_75ba9688129f,dev_328474570155,sess_be7bf46530f0,203.0.113.203,SG,SG,electronics,credit_card,declined,0.6277,1,cred_card_testing_001__evaluation_baseline,credential_based_fraud,card_testing,scn_4843863b4f7d,overt_fraud
txn_aac49aed99a0,2026-08-17T10:53:02.400000+00:00,93.17,SGD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_3efe213ac56b,sess_aac49aed99a0,203.0.113.103,AE,AE,financial_services,debit_card,approved,0.08,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_0d85318aef6d,2026-08-17T10:59:26.400000+00:00,94.95,EUR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_aac49aed99a0,203.0.113.104,AE,US,marketplace,debit_card,approved,0.3815,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_9b3ad6b15249,2026-08-17T11:02:02.400000+00:00,15.3,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_aac49aed99a0,203.0.113.105,IN,IN,travel,credit_card,approved,0.4499,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_79f67d38a5b4,2026-08-17T11:06:52.800000+00:00,21.85,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_0d85318aef6d,203.0.113.106,IN,IN,retail,credit_card,approved,0.4678,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_72ede4126cbf,2026-08-17T11:11:34.200000+00:00,26.21,EUR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_aed4af9df430,sess_0d85318aef6d,203.0.113.107,GB,GB,electronics,debit_card,approved,0.5744,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_d56df8e0b20c,2026-08-17T11:21:57.600000+00:00,63.1,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_0d85318aef6d,203.0.113.108,SG,SG,electronics,credit_card,approved,0.4868,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_54a5c790e3a5,2026-08-17T11:29:48.600000+00:00,119.61,USD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_9b3ad6b15249,203.0.113.109,DE,DE,retail,credit_card,approved,0.3872,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_58a3da1c19ff,2026-08-17T11:33:43.800000+00:00,58.02,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_9b3ad6b15249,203.0.113.110,SG,SG,retail,debit_card,approved,0.529,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_971e061573db,2026-08-17T11:33:56.400000+00:00,90.87,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_1d4f2d548cf4,sess_9b3ad6b15249,203.0.113.111,DE,DE,travel,credit_card,approved,0.4317,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_d04b7bb8b697,2026-08-17T11:34:52.200000+00:00,31.45,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_79f67d38a5b4,203.0.113.112,DE,DE,gift_cards,debit_card,approved,0.315,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_07c73ddab7ec,2026-08-17T11:35:39.600000+00:00,11.31,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_79f67d38a5b4,203.0.113.113,IN,IN,marketplace,debit_card,approved,0.464,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_e5622997129a,2026-08-17T11:38:25.200000+00:00,229.61,EUR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_79f67d38a5b4,203.0.113.114,AE,AE,financial_services,debit_card,approved,0.6553,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_04e669360f36,2026-08-17T11:43:11.400000+00:00,142.51,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_7e9e7bebc3b6,sess_72ede4126cbf,203.0.113.115,DE,DE,electronics,debit_card,approved,0.377,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_a216502bda57,2026-08-17T11:45:39+00:00,18.94,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_72ede4126cbf,203.0.113.116,SG,SG,retail,credit_card,approved,0.1652,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_9e03e038407f,2026-08-17T11:48:58.200000+00:00,39.32,USD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_72ede4126cbf,203.0.113.117,GB,GB,digital_goods,credit_card,approved,0.3583,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_0592dff89aae,2026-08-17T11:52:39.600000+00:00,37.43,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_d56df8e0b20c,203.0.113.118,DE,US,digital_goods,debit_card,approved,0.6348,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_e28cf7d64484,2026-08-17T11:56:31.800000+00:00,12.75,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_dc1043c2ea5d,sess_d56df8e0b20c,203.0.113.119,GB,GB,digital_goods,credit_card,approved,0.557,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_b996dfa924b6,2026-08-17T11:57:05.400000+00:00,206.11,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_d56df8e0b20c,203.0.113.120,DE,DE,electronics,debit_card,approved,0.7174,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_03bf4c8f6250,2026-08-17T11:57:37.200000+00:00,12.37,EUR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_54a5c790e3a5,203.0.113.121,DE,DE,retail,debit_card,approved,0.4817,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_6034d8c27b4e,2026-08-17T11:57:46.200000+00:00,48.44,USD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_54a5c790e3a5,203.0.113.122,IN,IN,travel,credit_card,approved,0.506,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_900317b45e84,2026-08-17T11:58:42.600000+00:00,17.4,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_058234bda52f,sess_54a5c790e3a5,203.0.113.123,AE,AE,gift_cards,credit_card,approved,0.2811,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_0c71015ad4e9,2026-08-17T12:02:14.400000+00:00,90.08,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_58a3da1c19ff,203.0.113.124,AE,GB,digital_goods,credit_card,approved,0.484,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_bf58824caad2,2026-08-17T12:02:26.400000+00:00,78.29,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_58a3da1c19ff,203.0.113.125,DE,DE,retail,debit_card,approved,0.6768,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_52b1ec4d877d,2026-08-17T12:04:31.200000+00:00,79.21,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_58a3da1c19ff,203.0.113.126,GB,AE,travel,credit_card,approved,0.3092,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_dc1d026a38bd,2026-08-17T12:11:42.600000+00:00,71.22,USD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_654bc4d490e9,sess_971e061573db,203.0.113.127,IN,IN,digital_goods,credit_card,approved,0.5782,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_eff8648e890d,2026-08-17T12:21:00.600000+00:00,36.23,USD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_971e061573db,203.0.113.128,US,US,gift_cards,credit_card,approved,0.2445,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_14a87a72d839,2026-08-17T12:28:39.600000+00:00,90.21,USD,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_971e061573db,203.0.113.129,GB,GB,travel,credit_card,approved,0.4144,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_222bf01b5196,2026-08-17T12:30:54.600000+00:00,25.6,INR,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_fd497edcc5e4,sess_d04b7bb8b697,203.0.113.130,GB,GB,electronics,debit_card,approved,0.5462,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_0454511b2dee,2026-08-17T12:35:42.600000+00:00,19.67,GBP,ecommerce,card,purchase,approved,cust_e8df000c453f,merch_ee85f22fcec7,dev_31d8c0908e3b,sess_d04b7bb8b697,203.0.113.131,SG,SG,marketplace,credit_card,approved,0.5801,1,cred_cnp_001__evaluation_baseline,credential_based_fraud,card_not_present,scn_4e1508e3057b,overt_fraud
txn_6e925e0ef680,2026-08-17T12:41:46.800000+00:00,39.27,GBP,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_f414ada66668,sess_6e925e0ef680,203.0.113.104,IN,IN,financial_services,wallet,approved,0.3383,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_d21511edf307,2026-08-17T15:22:33+00:00,54.65,GBP,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_6e925e0ef680,203.0.113.105,GB,GB,gift_cards,wallet,approved,0.413,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_570f27ab0fd5,2026-08-17T15:44:35.400000+00:00,145.54,EUR,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_6e925e0ef680,203.0.113.106,US,US,digital_goods,wallet,approved,0.1344,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
txn_f2b361b7b9b6,2026-08-17T15:55:40.200000+00:00,28.74,USD,mobile_app,wallet,purchase,approved,cust_cf846cf58755,merch_0bf6c99ed710,dev_06e24a589c99,sess_d21511edf307,203.0.113.107,SG,SG,financial_services,wallet,approved,0.273,1,cred_consumer_ato_001__evaluation_baseline,credential_based_fraud,consumer_account_takeover,scn_07be8a7007fc,stealth_fraud
